# dimension = 2 sidelength = 10
# x | y | var
0	1.3849e+23	1.55443e+22
1	2.33456e+22	2.62786e+21
2	7.04565e+21	8.5944e+20
3	7.41123e+20	2.19431e+20
4	8.03114e+20	1.93728e+20
5	1.80469e+21	4.26317e+20
6	4.21297e+20	1.22603e+20
7	4.83577e+20	1.26086e+20
8	1.31754e+21	3.54156e+20
9	7.07674e+20	1.91273e+20
10	5.04923e+20	1.68433e+20
11	5.8902e+20	1.25477e+20
12	7.04455e+20	1.65592e+20
13	7.88575e+20	3.10991e+20
14	6.76109e+20	2.59987e+20
15	9.80246e+20	2.38653e+20
16	7.43348e+20	1.69621e+20
17	3.19441e+20	5.69659e+19
18	5.58316e+20	1.69368e+20
19	6.76126e+20	2.16997e+20
20	5.56729e+20	1.43544e+20
21	3.49411e+20	8.1945e+19
22	6.44568e+20	1.08009e+20
23	3.89378e+20	1.53855e+20
24	6.3137e+20	1.68474e+20
25	5.28856e+20	1.82307e+20
26	6.56107e+20	1.93177e+20
27	6.425e+20	1.98403e+20
28	4.62669e+20	1.43318e+20
29	4.41023e+20	1.45935e+20
30	6.45892e+20	1.28849e+20
31	6.72222e+20	1.70759e+20
32	2.86025e+20	5.71241e+19
33	2.22185e+20	6.56091e+19
34	6.64762e+20	1.51103e+20
35	5.39412e+20	1.14818e+20
36	6.14495e+20	1.58867e+20
37	4.61566e+20	1.41935e+20
38	7.00075e+20	2.55917e+20
39	3.87843e+20	1.05548e+20
40	4.75812e+20	1.11763e+20
41	5.18159e+20	2.0106e+20
42	4.54001e+20	1.4381e+20
43	8.59296e+20	2.69943e+20
44	4.78399e+20	1.82221e+20
45	7.02476e+20	2.62683e+20
46	4.14333e+20	1.99648e+20
47	5.58662e+20	1.77151e+20
48	3.12844e+20	9.11469e+19
49	6.78021e+20	1.3776e+20
50	4.0944e+20	1.04984e+20
51	4.93677e+20	1.61953e+20
52	9.60797e+20	3.76204e+20
53	5.71777e+20	1.60017e+20
54	6.07314e+20	1.84813e+20
55	3.27994e+20	9.00866e+19
56	3.62557e+20	2.00255e+20
57	4.1908e+20	1.22703e+20
58	5.09186e+20	1.46135e+20
59	5.22998e+20	2.47624e+20
60	3.80039e+20	1.03668e+20
61	4.34858e+20	1.11641e+20
62	5.0931e+20	8.84903e+19
63	2.82151e+20	7.4081e+19
64	6.13238e+20	1.99894e+20
65	5.44244e+20	1.50406e+20
66	7.45151e+20	2.54413e+20
67	6.84465e+20	1.79712e+20
68	5.1642e+20	1.00259e+20
69	3.60402e+20	7.53943e+19
70	4.07915e+20	1.06926e+20
71	8.95425e+20	4.01483e+20
72	4.88759e+20	1.86933e+20
73	7.18829e+20	2.27464e+20
74	8.1184e+20	2.37485e+20
75	5.10179e+20	2.49422e+20
76	7.84663e+20	2.1572e+20
77	6.91257e+20	2.05802e+20
78	4.72439e+20	1.70938e+20
79	5.37471e+20	1.6022e+20
80	8.07535e+20	2.02359e+20
81	3.17385e+20	9.67666e+19
82	7.8235e+20	2.131e+20
83	6.32039e+20	1.12915e+20
84	6.99566e+20	1.71872e+20
85	7.36128e+20	2.32757e+20
86	4.52096e+20	1.28001e+20
87	5.78069e+20	1.63087e+20
88	4.87866e+20	1.35504e+20
89	4.50293e+20	1.37756e+20
90	2.92222e+20	6.98604e+19
91	5.53401e+20	1.48716e+20
92	6.44587e+20	2.10929e+20
93	7.72766e+20	2.23416e+20
94	7.06807e+20	2.46188e+20
95	3.3823e+20	1.15114e+20
96	5.50353e+20	1.62557e+20
97	3.73986e+20	1.07538e+20
98	2.85525e+20	7.97526e+19
99	5.02552e+20	1.19828e+20
