# dimension = 2 sidelength = 25
# x | y
0	9216
1	10201
2	11449
3	11449
4	11236
5	11449
6	10609
7	10404
8	9409
9	7744
10	8464
11	10000
12	9409
13	9409
14	10609
15	11025
16	12544
17	14400
18	13456
19	12100
20	13456
21	12544
22	11449
23	13689
24	14641
25	18225
26	18225
27	20449
28	15129
29	13456
30	14161
31	15129
32	18225
33	17161
34	18225
35	16129
36	18769
37	21316
38	16384
39	14400
40	14641
41	15876
42	15129
43	13924
44	14641
45	13689
46	16900
47	17161
48	15625
49	15876
50	19600
51	21609
52	17424
53	15625
54	12544
55	11449
56	8100
57	10000
58	11881
59	12996
60	11664
61	11881
62	8836
63	9216
64	8836
65	9025
66	10609
67	10404
68	11881
69	9604
70	9801
71	9801
72	7569
73	7225
74	6400
75	7056
76	6084
77	5776
78	4356
79	4489
80	4624
81	4900
82	6561
83	7396
84	9604
85	12321
86	13225
87	13456
88	11449
89	11236
90	11881
91	11664
92	11236
93	10000
94	9801
95	10000
96	13225
97	12769
98	10609
99	11664
100	14641
101	14161
102	12996
103	12769
104	13456
105	14641
106	15876
107	18496
108	16384
109	15129
110	16384
111	12544
112	10609
113	11025
114	10816
115	11881
116	9025
117	7569
118	7056
119	7056
120	5929
121	5476
122	6561
123	6084
124	5625
125	5929
126	6241
127	5929
128	5625
129	5184
130	5929
131	5476
132	6724
133	7569
134	8464
135	9604
136	9216
137	10609
138	11025
139	11449
140	10201
141	10000
142	9801
143	10816
144	9604
145	10000
146	11025
147	9801
148	9604
149	7569
150	7056
151	8281
152	9025
153	7225
154	6561
155	7056
156	7056
157	6889
158	9025
159	8649
160	9801
161	11664
162	13456
163	14641
164	14400
165	13689
166	12996
167	12769
168	10404
169	11236
170	11449
171	11236
172	13689
173	11881
174	12996
175	14161
176	16641
177	19044
178	22500
179	22201
180	20736
181	23409
182	28224
183	25600
184	28224
185	25600
186	19881
187	21609
188	23716
189	22801
190	22201
191	21316
192	19044
193	16129
194	16641
195	12321
196	11236
197	11236
198	11025
199	10201
200	8100
201	9409
202	8281
203	6561
204	5184
205	5476
206	6561
207	5776
208	5625
209	4489
210	6724
211	6561
212	6241
213	4096
214	6084
215	6724
216	4900
217	5929
218	6400
219	5929
220	6889
221	5625
222	7056
223	6561
224	7056
225	7569
226	8464
227	9604
228	11236
229	13225
230	10404
231	12321
232	13689
233	12769
234	12996
235	12769
