# dimension = 2 sidelength = 25
# x | y
0	101
1	106
2	111
3	108
4	108
5	109
6	106
7	104
8	100
9	90
10	94
11	101
12	99
13	99
14	104
15	106
16	113
17	122
18	116
19	110
20	116
21	112
22	107
23	117
24	121
25	135
26	135
27	143
28	123
29	116
30	119
31	123
32	135
33	131
34	135
35	127
36	137
37	146
38	128
39	120
40	121
41	126
42	123
43	118
44	121
45	117
46	130
47	131
48	125
49	126
50	140
51	147
52	132
53	125
54	112
55	107
56	90
57	100
58	109
59	115
60	109
61	109
62	94
63	96
64	94
65	95
66	103
67	102
68	109
69	98
70	99
71	99
72	87
73	85
74	80
75	84
76	78
77	76
78	66
79	67
80	68
81	70
82	81
83	86
84	98
85	111
86	115
87	116
88	107
89	106
90	109
91	108
92	106
93	100
94	99
95	100
96	115
97	113
98	103
99	108
100	121
101	119
102	114
103	113
104	116
105	121
106	126
107	136
108	128
109	123
110	128
111	112
112	103
113	105
114	104
115	109
116	95
117	87
118	84
119	84
120	78
121	74
122	81
123	78
124	75
125	77
126	79
127	77
128	75
129	72
130	77
131	74
132	82
133	87
134	92
135	98
136	96
137	103
138	105
139	107
140	101
141	100
142	99
143	104
144	98
145	101
146	107
147	103
148	103
149	94
150	92
151	96
152	102
153	92
154	91
155	92
156	91
157	89
158	100
159	96
160	102
161	113
162	122
163	124
164	125
165	122
166	118
167	115
168	104
169	109
170	108
171	106
172	117
173	109
174	114
175	119
176	129
177	138
178	150
179	149
180	144
181	153
182	168
183	160
184	168
185	160
186	141
187	147
188	154
189	151
190	149
191	146
192	138
193	127
194	129
195	111
196	106
197	106
198	105
199	101
200	90
201	97
202	91
203	81
204	72
205	74
206	81
207	76
208	75
209	67
210	83
211	82
212	79
213	64
214	78
215	82
216	70
217	77
218	81
219	78
220	84
221	77
222	86
223	84
224	86
225	90
226	94
227	102
228	110
229	120
230	107
231	115
232	120
233	116
234	117
235	117
236	110
237	108
238	110
239	109
240	109
241	112
242	115
243	130
244	118
245	111
246	113
247	119
248	124
249	119
250	132
251	148
252	155
253	152
254	137
255	136
256	113
257	107
258	108
259	109
260	106
261	116
262	122
263	116
264	116
265	115
266	108
267	104
268	99
269	109
270	101
271	97
272	96
273	88
274	105
275	107
276	105
277	97
278	96
279	107
280	104
281	109
282	104
283	96
284	105
285	104
286	93
287	92
288	94
289	101
290	107
291	99
292	96
293	86
294	74
295	76
296	90
297	93
298	90
299	88
300	91
301	107
302	102
303	102
304	110
305	109
306	98
307	105
308	110
309	99
310	103
311	97
312	98
313	105
314	108
315	101
316	103
317	101
318	100
319	102
320	110
321	111
322	99
323	94
324	103
325	115
326	111
327	97
328	98
329	96
330	95
331	104
332	92
333	92
334	92
335	107
336	110
337	103
338	111
339	105
340	94
341	102
342	114
343	109
344	119
345	121
346	122
347	122
348	121
349	131
350	117
351	130
352	147
353	145
354	154
355	151
356	149
357	146
358	149
359	139
360	133
361	139
362	137
363	151
364	135
365	134
366	121
367	117
368	118
369	126
370	129
371	131
372	124
373	121
374	129
375	135
376	118
377	112
378	108
379	104
380	107
381	101
382	97
383	98
384	103
385	102
386	92
387	92
388	92
389	93
390	97
391	107
392	107
393	100
394	115
395	118
396	109
397	125
398	128
399	124
400	120
401	129
402	134
403	124
404	134
405	144
406	149
407	150
408	152
409	153
410	145
411	142
412	131
413	136
414	134
415	133
416	147
417	149
418	140
419	147
420	150
421	161
422	153
423	159
424	177
425	190
426	192
427	178
428	176
429	168
430	160
431	151
432	144
433	144
434	128
435	124
436	113
437	111
438	107
439	107
440	106
441	105
442	108
443	118
444	116
445	111
446	108
447	108
448	108
449	112
450	99
451	92
452	91
453	87
454	88
455	91
456	86
457	72
458	72
459	67
460	75
461	69
462	70
463	77
464	81
465	83
466	79
467	73
468	66
469	79
470	83
471	77
472	84
473	83
474	85
475	85
476	73
477	68
478	64
479	65
480	59
481	55
482	61
483	55
484	57
485	52
486	41
487	37
488	41
489	45
490	49
491	57
492	56
493	59
494	56
495	47
496	55
497	58
498	63
499	60
500	64
501	69
502	72
503	79
504	89
505	95
506	93
507	104
508	92
509	87
510	88
511	91
512	80
513	71
514	67
515	78
516	76
517	80
518	82
519	89
520	89
521	79
522	84
523	94
524	100
525	100
526	103
527	104
528	109
529	96
530	93
531	97
532	89
533	83
534	87
535	85
536	82
537	85
538	77
539	83
540	81
541	78
542	86
543	79
544	95
545	103
546	101
547	94
548	87
549	93
550	92
551	87
552	88
553	87
554	93
555	88
556	81
557	79
558	89
559	96
560	94
561	96
562	98
563	92
564	94
565	85
566	89
567	98
568	82
569	80
570	86
571	87
572	93
573	102
574	103
575	110
576	102
577	91
578	91
579	100
580	93
581	96
582	96
583	91
584	90
585	95
586	92
587	90
588	98
589	85
590	93
591	92
592	93
593	86
594	86
595	89
596	86
597	94
598	95
599	114
600	97
601	93
602	99
603	96
604	94
605	100
606	104
607	105
608	114
609	109
610	107
611	121
612	117
613	118
614	114
615	117
616	114
617	115
618	112
619	110
620	111
621	107
622	115
623	106
624	103
