# dimension = 2 sidelength = 25
# x | y
0	57
1	55
2	58
3	63
4	60
5	59
6	59
7	54
8	53
9	52
10	58
11	68
12	61
13	59
14	68
15	69
16	76
17	82
18	76
19	80
20	77
21	72
22	74
23	62
24	59
25	59
26	68
27	78
28	83
29	88
30	94
31	94
32	95
33	89
34	95
35	99
36	88
37	102
38	104
39	104
40	101
41	106
42	114
43	102
44	90
45	95
46	100
47	92
48	103
49	101
50	115
51	102
52	97
53	101
54	97
55	99
56	106
57	118
58	118
59	118
60	105
61	103
62	99
63	94
64	87
65	89
66	90
67	89
68	87
69	92
70	92
71	84
72	97
73	110
74	105
75	105
76	104
77	101
78	109
79	101
80	102
81	101
82	114
83	115
84	107
85	103
86	109
87	107
88	115
89	116
90	104
91	94
92	89
93	79
94	69
95	52
96	47
97	50
98	57
99	63
100	65
101	62
102	67
103	65
104	66
105	65
106	66
107	78
108	65
109	76
110	74
111	67
112	69
113	73
114	73
115	85
116	78
117	81
118	85
119	73
120	68
121	74
122	73
123	77
124	80
125	87
126	107
127	95
128	95
129	111
130	113
131	115
132	109
133	114
134	108
135	105
136	111
137	114
138	107
139	109
140	104
141	96
142	101
143	101
144	103
145	90
146	90
147	82
148	90
149	105
150	91
151	83
152	79
153	85
154	85
155	99
156	109
157	108
158	102
159	118
160	123
161	110
162	95
163	96
164	105
165	113
166	122
167	126
168	120
169	115
170	113
171	98
172	95
173	101
174	99
175	91
176	95
177	91
178	88
179	83
180	92
181	91
182	99
183	93
184	98
185	105
186	112
187	120
188	118
189	105
190	102
191	108
192	106
193	95
194	91
195	89
196	95
197	91
198	82
199	88
200	85
201	81
202	93
203	86
204	91
205	98
206	92
207	91
208	90
209	95
210	90
211	95
212	99
213	103
214	102
215	101
216	103
217	99
218	103
219	109
220	107
221	106
222	102
223	101
224	97
225	93
226	87
227	74
228	75
229	75
230	78
231	80
232	76
233	68
234	66
235	56
236	52
237	59
238	61
239	61
240	74
241	72
242	70
243	68
244	57
245	62
246	64
247	63
248	60
249	50
250	51
251	58
252	51
253	53
254	48
255	50
256	44
257	38
258	43
259	51
260	58
261	58
262	53
263	64
264	64
265	58
266	60
267	66
268	71
269	72
270	63
271	64
272	68
273	70
274	68
275	67
276	72
277	82
278	90
279	95
280	101
281	95
282	97
283	105
284	98
285	90
286	100
287	98
288	95
289	100
290	100
291	100
292	118
293	114
294	112
295	110
296	103
297	103
298	106
299	120
300	121
301	112
302	117
303	117
304	114
305	116
306	115
307	104
308	115
309	114
310	111
311	111
312	123
313	136
314	138
315	156
316	140
317	140
318	135
319	137
320	137
321	135
322	130
323	138
324	130
325	130
326	121
327	124
328	122
329	113
330	112
331	104
332	118
333	120
334	117
335	115
336	120
337	105
338	97
339	94
340	84
341	88
342	83
343	84
344	88
345	83
346	91
347	92
348	94
349	92
350	95
351	100
352	97
353	100
354	104
355	110
356	122
357	115
358	95
359	99
360	104
361	102
362	96
363	106
364	99
365	107
366	111
367	105
368	100
369	102
370	107
371	114
372	115
373	112
374	114
375	99
376	97
377	110
378	115
379	114
380	106
381	95
382	93
383	87
384	81
385	95
386	93
387	78
388	79
389	78
390	81
391	84
392	74
393	76
394	89
395	89
396	102
397	100
398	99
399	98
400	102
401	101
402	97
403	108
404	112
405	105
406	112
407	121
408	120
409	119
410	103
411	97
412	100
413	91
414	105
415	102
416	99
417	109
418	102
419	116
420	118
421	110
422	99
423	89
424	80
425	76
426	80
427	89
428	107
429	112
430	112
431	113
432	128
433	114
434	105
435	97
436	110
437	101
438	98
439	81
440	88
441	85
442	74
443	67
444	59
445	56
446	61
447	61
448	62
449	66
450	66
451	68
452	77
453	70
454	74
455	77
456	79
457	82
458	80
459	81
460	69
461	62
462	65
463	66
464	67
465	62
466	63
467	63
468	67
469	60
470	48
471	55
472	69
473	71
474	69
475	62
476	51
477	59
478	56
479	48
480	45
481	42
482	44
483	48
484	49
485	59
486	54
487	52
488	56
489	61
490	57
491	58
492	55
493	61
494	55
495	57
496	58
497	52
498	56
499	57
500	54
501	47
502	45
503	46
504	50
505	53
506	56
507	67
508	60
509	60
510	65
511	56
512	65
513	69
514	70
515	73
516	73
517	79
518	77
519	88
520	88
521	95
522	100
523	108
524	117
525	122
526	119
527	104
528	117
529	114
530	128
531	124
532	122
533	124
534	134
535	133
536	115
537	120
538	110
539	109
540	112
541	108
542	98
543	100
544	88
545	89
546	90
547	87
548	77
549	64
550	71
551	61
552	69
553	65
554	66
555	64
556	52
557	46
558	42
559	51
560	53
561	59
562	64
563	69
564	78
565	84
566	87
567	84
568	87
569	90
570	98
571	96
572	78
573	82
574	79
575	88
576	96
577	94
578	91
579	95
580	105
581	107
582	113
583	110
584	92
585	91
586	100
587	92
588	80
589	96
590	101
591	97
592	110
593	110
594	101
595	88
596	77
597	76
598	82
599	82
600	83
601	85
602	75
603	87
604	91
605	92
606	84
607	76
608	71
609	78
610	75
611	70
612	78
613	72
614	74
615	77
616	73
617	77
618	76
619	67
620	61
621	55
622	56
623	64
624	63
