# dimension = 2 sidelength = 10
# x | y | var
0	2.02208e+23	3.43481e+21
1	1.39897e+22	5.2562e+20
2	6.315e+21	2.83569e+20
3	2.72949e+21	1.78562e+20
4	2.16293e+21	1.33139e+20
5	1.3108e+21	1.25416e+20
6	1.14649e+21	9.30955e+19
7	2.46677e+21	1.66968e+20
8	2.89872e+21	1.68894e+20
9	2.00863e+21	1.38809e+20
10	1.17242e+21	1.05562e+20
11	1.72116e+21	1.18868e+20
12	1.47522e+21	1.12924e+20
13	8.21771e+20	7.89237e+19
14	5.30767e+20	4.62084e+19
15	7.67603e+20	8.03187e+19
16	5.13925e+20	5.25762e+19
17	9.75643e+20	7.54299e+19
18	1.43357e+21	1.11911e+20
19	1.19996e+21	1.07578e+20
20	1.18683e+21	9.4031e+19
21	1.91033e+21	1.33971e+20
22	1.95095e+21	1.36864e+20
23	2.09998e+21	1.51069e+20
24	1.61244e+21	1.13433e+20
25	1.74167e+21	1.35556e+20
26	1.59078e+21	1.30959e+20
27	1.30412e+21	1.24936e+20
28	1.19718e+21	1.12914e+20
29	9.81534e+20	8.82967e+19
30	9.85664e+20	1.00273e+20
31	8.27402e+20	7.52936e+19
32	7.47917e+20	7.85637e+19
33	7.06828e+20	6.41847e+19
34	7.34623e+20	7.0422e+19
35	7.10716e+20	6.7371e+19
36	7.09603e+20	6.87473e+19
37	6.85567e+20	7.03577e+19
38	8.96837e+20	8.17723e+19
39	8.02585e+20	7.45233e+19
40	6.64068e+20	8.16241e+19
41	6.91197e+20	6.45021e+19
42	7.97591e+20	8.70594e+19
43	6.22012e+20	5.20471e+19
44	7.46697e+20	8.11874e+19
45	6.17294e+20	7.46129e+19
46	6.76242e+20	6.98167e+19
47	7.62248e+20	6.56257e+19
48	8.70323e+20	8.55763e+19
49	8.47801e+20	1.02803e+20
50	9.5076e+20	9.0376e+19
51	8.92912e+20	9.8052e+19
52	1.08805e+21	1.10022e+20
53	9.4314e+20	9.74047e+19
54	9.95424e+20	9.54619e+19
55	1.05515e+21	8.53789e+19
56	1.01193e+21	8.39653e+19
57	8.30839e+20	9.62715e+19
58	8.76807e+20	8.03686e+19
59	7.17193e+20	7.11686e+19
60	8.66427e+20	7.95238e+19
61	7.53497e+20	6.45796e+19
62	6.04975e+20	6.48688e+19
63	7.20268e+20	6.78233e+19
64	6.55327e+20	6.70521e+19
65	6.09239e+20	6.54782e+19
66	8.3465e+20	8.76988e+19
67	6.84689e+20	8.12121e+19
68	8.47719e+20	8.42123e+19
69	7.93456e+20	8.18913e+19
70	6.7698e+20	5.98806e+19
71	7.15675e+20	6.37765e+19
72	7.07241e+20	7.33774e+19
73	8.60574e+20	7.41402e+19
74	6.76827e+20	7.50032e+19
75	8.43296e+20	9.05589e+19
76	7.8684e+20	6.76371e+19
77	7.1649e+20	7.6089e+19
78	7.9198e+20	7.69528e+19
79	6.23511e+20	5.85007e+19
80	8.85009e+20	7.76703e+19
81	8.93891e+20	7.94764e+19
82	9.43433e+20	8.09995e+19
83	9.58301e+20	8.16433e+19
84	1.14115e+21	9.53796e+19
85	8.39458e+20	8.25334e+19
86	1.08052e+21	8.94576e+19
87	1.01865e+21	8.8137e+19
88	9.39778e+20	9.09451e+19
89	8.21575e+20	7.63513e+19
90	1.06518e+21	9.29549e+19
91	9.29825e+20	8.97683e+19
92	9.70518e+20	7.51155e+19
93	1.04169e+21	1.01795e+20
94	9.73134e+20	8.28109e+19
95	9.25881e+20	9.53068e+19
96	7.57411e+20	7.98091e+19
97	6.6508e+20	6.00819e+19
98	6.14941e+20	6.66653e+19
99	5.97825e+20	6.72293e+19
