# dimension = 2 sidelength = 50
# x | y
0	0
1	1265
2	672
3	436
4	349
5	294
6	238
7	181
8	181
9	149
10	127
11	132
12	92
13	103
14	90
15	85
16	87
17	63
18	77
19	71
20	59
21	62
22	74
23	58
24	49
25	45
26	51
27	45
28	44
29	45
30	44
31	46
32	41
33	38
34	45
35	38
36	33
37	32
38	28
39	39
40	40
41	27
42	38
43	35
44	33
45	30
46	33
47	19
48	24
49	28
50	24
51	24
52	26
53	23
54	28
55	29
56	24
57	21
58	18
59	22
60	20
61	19
62	16
63	19
64	21
65	24
66	21
67	14
68	16
69	15
70	24
71	22
72	22
73	18
74	19
75	14
76	23
77	17
78	17
79	17
80	12
81	18
82	7
83	22
84	13
85	15
86	6
87	15
88	9
89	16
90	13
91	19
92	12
93	12
94	18
95	7
96	14
97	12
98	9
99	7
100	13
101	10
102	14
103	9
104	19
105	7
106	13
107	9
108	7
109	12
110	12
111	10
112	12
113	9
114	7
115	9
116	7
117	6
118	9
119	10
120	12
121	13
122	6
123	8
124	8
125	7
126	6
127	8
128	13
129	14
130	10
131	8
132	6
133	8
134	6
135	10
136	13
137	10
138	9
139	15
140	5
141	8
142	7
143	4
144	3
145	9
146	12
147	7
148	10
149	11
150	10
151	7
152	10
153	8
154	6
155	10
156	6
157	13
158	10
159	6
160	11
161	10
162	11
163	9
164	6
165	6
166	3
167	9
168	5
169	9
170	9
171	14
172	10
173	8
174	4
175	7
176	10
177	5
178	6
179	4
180	4
181	3
182	4
183	3
184	7
185	7
186	3
187	8
188	5
189	11
190	7
191	3
192	5
193	6
194	8
195	7
196	9
197	4
198	5
199	11
200	7
201	5
202	2
203	8
204	7
205	8
206	5
207	8
208	4
209	9
210	6
211	7
212	4
213	9
214	9
215	6
216	4
217	6
218	6
219	4
220	2
221	7
222	6
223	7
224	1
225	7
226	5
227	8
228	4
229	7
230	8
231	8
232	6
233	3
234	6
235	4
236	6
237	3
238	6
239	2
240	6
241	3
242	3
243	3
244	5
245	7
246	5
247	1
248	6
249	7
250	6
251	5
252	6
253	4
254	3
255	3
256	3
257	6
258	8
259	5
260	6
261	4
262	4
263	6
264	3
265	6
266	6
267	6
268	7
269	2
270	4
271	1
272	3
273	4
274	4
275	4
276	4
277	5
278	5
279	8
280	4
281	2
282	4
283	5
284	6
285	0
286	3
287	3
288	4
289	4
290	8
291	1
292	2
293	5
294	2
295	6
296	6
297	7
298	4
299	4
300	5
301	5
302	3
303	3
304	2
305	6
306	5
307	4
308	5
309	4
310	4
311	1
312	4
313	2
314	3
315	3
316	1
317	3
318	6
319	4
320	2
321	5
322	1
323	4
324	2
325	3
326	6
327	4
328	3
329	2
330	2
331	2
332	5
333	3
334	2
335	1
336	2
337	3
338	4
339	4
340	7
341	3
342	3
343	4
344	1
345	3
346	2
347	4
348	4
349	2
350	1
351	0
352	3
353	3
354	2
355	3
356	2
357	4
358	5
359	4
360	4
361	2
362	2
363	4
364	2
365	3
366	8
367	3
368	2
369	3
370	0
371	6
372	1
373	2
374	4
375	6
376	3
377	3
378	0
379	3
380	2
381	1
382	4
383	2
384	2
385	4
386	3
387	0
388	3
389	5
390	5
391	5
392	3
393	1
394	1
395	6
396	4
397	2
398	1
399	2
400	3
401	1
402	2
403	2
404	2
405	4
406	2
407	3
408	1
409	4
410	5
411	1
412	2
413	3
414	1
415	3
416	3
417	0
418	3
419	4
420	3
421	5
422	2
423	5
424	7
425	4
426	2
427	2
428	1
429	6
430	2
431	1
432	5
433	2
434	5
435	1
436	2
437	1
438	2
439	2
440	4
441	3
442	2
443	3
444	4
445	1
446	3
447	2
448	2
449	2
450	2
451	3
452	2
453	5
454	3
455	4
456	1
457	2
458	4
459	2
460	1
461	0
462	2
463	1
464	1
465	2
466	1
467	3
468	0
469	1
470	3
471	4
472	0
473	4
474	3
475	2
476	3
477	1
478	3
479	3
480	4
481	0
482	3
483	4
484	3
485	2
486	0
487	3
488	1
489	1
490	2
491	2
492	1
493	1
494	1
495	6
496	4
497	2
498	2
499	1
500	1
501	1
502	1
503	1
504	2
505	2
506	1
507	1
508	2
509	1
510	0
511	3
512	1
513	1
514	2
515	1
516	0
517	0
518	0
519	2
520	2
521	2
522	2
523	2
524	2
525	1
526	3
527	2
528	7
529	2
530	1
531	3
532	1
533	2
534	3
535	1
536	2
537	0
538	4
539	2
540	0
541	3
542	2
543	6
544	1
545	4
546	2
547	1
548	0
549	2
550	4
551	2
552	0
553	5
554	0
555	0
556	1
557	2
558	0
559	1
560	3
561	2
562	2
563	2
564	1
565	2
566	3
567	5
568	0
569	1
570	3
571	1
572	1
573	2
574	1
575	1
576	2
577	2
578	2
579	7
580	1
581	2
582	4
583	2
584	1
585	0
586	1
587	4
588	0
589	1
590	3
591	1
592	1
593	2
594	2
595	2
596	1
597	3
598	2
599	2
600	1
601	3
602	4
603	2
604	2
605	1
606	1
607	3
608	1
609	3
610	1
611	4
612	2
613	1
614	3
615	4
616	0
617	3
618	1
619	2
620	2
621	2
622	1
623	1
624	0
625	1
626	1
627	1
628	0
629	3
630	0
631	2
632	2
633	2
634	0
635	0
636	1
637	1
638	2
639	4
640	0
641	3
642	5
643	2
644	0
645	0
646	1
647	2
648	4
649	1
650	2
651	1
652	1
653	1
654	3
655	1
656	1
657	2
658	1
659	3
660	5
661	3
662	3
663	3
664	1
665	0
666	2
667	1
668	2
669	0
670	2
671	1
672	4
673	2
674	0
675	3
676	1
677	1
678	1
679	2
680	0
681	0
682	2
683	3
684	0
685	0
686	1
687	2
688	1
689	1
690	0
691	0
692	2
693	2
694	3
695	1
696	2
697	0
698	0
699	1
700	3
701	1
702	1
703	2
704	2
705	1
706	1
707	1
708	4
709	3
710	1
711	4
712	2
713	2
714	1
715	1
716	2
717	3
718	0
719	0
720	6
721	0
722	1
723	1
724	1
725	0
726	4
727	1
728	2
729	2
730	0
731	0
732	3
733	3
734	2
735	1
736	2
737	2
738	2
739	1
740	1
741	2
742	3
743	1
744	0
745	0
746	2
747	1
748	0
749	1
750	2
751	2
752	3
753	2
754	2
755	3
756	3
757	0
758	1
759	1
760	0
761	2
762	3
763	1
764	1
765	1
766	2
767	2
768	1
769	0
770	4
771	0
772	2
773	0
774	0
775	0
776	1
777	0
778	1
779	0
780	2
781	1
782	1
783	1
784	0
785	4
786	2
787	2
788	0
789	2
790	2
791	3
792	1
793	0
794	4
795	3
796	0
797	1
798	0
799	1
800	1
801	1
802	1
803	2
804	1
805	0
806	3
807	3
808	1
809	1
810	2
811	1
812	1
813	0
814	0
815	0
816	0
817	1
818	1
819	1
820	0
821	1
822	0
823	2
824	3
825	0
826	0
827	1
828	2
829	1
830	0
831	0
832	1
833	1
834	0
835	2
836	1
837	1
838	1
839	1
840	0
841	0
842	1
843	0
844	1
845	1
846	1
847	0
848	1
849	0
850	0
851	3
852	0
853	2
854	1
855	0
856	0
857	1
858	1
859	2
860	2
861	1
862	1
863	2
864	1
865	1
866	1
867	1
868	2
869	3
870	0
871	1
872	1
873	1
874	1
875	1
876	1
877	0
878	3
879	1
880	2
881	0
882	2
883	2
884	0
885	0
886	3
887	2
888	0
889	1
890	3
891	2
892	2
893	1
894	3
895	0
896	0
897	0
898	2
899	2
900	1
901	1
902	2
903	0
904	3
905	1
906	4
907	1
908	0
909	1
910	2
911	1
912	2
913	1
914	1
915	2
916	1
917	0
918	2
919	1
920	2
921	1
922	3
923	1
924	1
925	0
926	2
927	0
928	0
929	0
930	0
931	3
932	1
933	1
934	0
935	0
936	0
937	0
938	1
939	1
940	0
941	1
942	1
943	0
944	4
945	0
946	2
947	0
948	1
949	1
950	0
951	0
952	1
953	0
954	1
955	0
956	2
957	0
958	0
959	1
960	2
961	1
962	0
963	1
964	1
965	2
966	2
967	0
968	1
969	0
970	0
971	0
972	1
973	0
974	0
975	1
976	2
977	2
978	2
979	1
980	1
981	0
982	2
983	1
984	1
985	1
986	0
987	3
988	0
989	0
990	0
991	0
992	0
993	0
994	2
995	2
996	2
997	2
998	3
999	1
1000	2
1001	0
1002	2
1003	2
1004	0
1005	0
1006	1
1007	2
1008	0
1009	0
1010	0
1011	1
1012	3
1013	3
1014	0
1015	0
1016	1
1017	1
1018	1
1019	0
1020	1
1021	0
1022	0
1023	0
1024	0
1025	1
1026	1
1027	0
1028	1
1029	1
1030	1
1031	1
1032	4
1033	1
1034	1
1035	1
1036	0
1037	1
1038	1
1039	1
1040	0
1041	3
1042	0
1043	2
1044	0
1045	1
1046	0
1047	0
1048	2
1049	0
1050	2
1051	1
1052	0
1053	1
1054	2
1055	0
1056	0
1057	2
1058	1
1059	1
1060	2
1061	0
1062	1
1063	1
1064	1
1065	1
1066	0
1067	0
1068	0
1069	1
1070	2
1071	3
1072	1
1073	0
1074	0
1075	1
1076	0
1077	1
1078	2
1079	1
1080	2
1081	0
1082	2
1083	1
1084	1
1085	2
1086	0
1087	0
1088	1
1089	6
1090	0
1091	1
1092	3
1093	0
1094	1
1095	3
1096	0
1097	0
1098	0
1099	2
1100	1
1101	1
1102	0
1103	1
1104	3
1105	2
1106	0
1107	1
1108	0
1109	0
1110	0
1111	0
1112	0
1113	0
1114	1
1115	0
1116	0
1117	0
1118	1
1119	1
1120	0
1121	0
1122	0
1123	0
1124	0
1125	2
1126	1
1127	3
1128	1
1129	0
1130	0
1131	2
1132	0
1133	0
1134	0
1135	0
1136	0
1137	3
1138	0
1139	2
1140	2
1141	4
1142	2
1143	1
1144	1
1145	2
1146	0
1147	0
1148	1
1149	1
1150	0
1151	1
1152	0
1153	0
1154	1
1155	0
1156	0
1157	2
1158	1
1159	2
1160	0
1161	0
1162	0
1163	0
1164	0
1165	1
1166	0
1167	1
1168	2
1169	0
1170	0
1171	1
1172	1
1173	2
1174	1
1175	2
1176	1
1177	0
1178	1
1179	1
1180	0
1181	2
1182	0
1183	0
1184	1
1185	0
1186	2
1187	0
1188	0
1189	0
1190	0
1191	1
1192	0
1193	1
1194	1
1195	1
1196	1
1197	0
1198	1
1199	1
1200	2
1201	0
1202	0
1203	0
1204	1
1205	1
1206	0
1207	0
1208	0
1209	1
1210	1
1211	0
1212	0
1213	1
1214	0
1215	0
1216	0
1217	2
1218	1
1219	0
1220	1
1221	0
1222	1
1223	0
1224	3
1225	0
1226	1
1227	0
1228	1
1229	2
1230	0
1231	0
1232	0
1233	2
1234	1
