# PileNr | averageSlopeLattice | averageSlopeCluster | averageSlopeReached | clustersize
116	2.1008	 2.75	 2	 8
117	2.1128	 2.36478	 2.02765	 159
118	2.0924	 2.66667	 1.91304	 12
119	2.112	 2.31742	 2.08126	 356
120	2.104	 3	 2.21429	 5
121	2.0976	 2.75	 1.96429	 28
122	2.1024	 2.68182	 1.95238	 22
123	2.102	 2.63934	 2	 61
124	2.1072	 2.66667	 2	 6
125	2.0996	 2.41429	 2.00943	 140
126	2.088	 3	 1.8	 1
127	2.1024	 3	 1.81818	 3
128	2.096	 2.31673	 2.07042	 281
129	2.0884	 2.73333	 1.83871	 15
130	2.1076	 2.75	 1.94737	 8
131	2.1112	 3	 1.77778	 3
132	2.106	 2.63636	 1.90244	 22
133	2.0972	 3	 2	 8
134	2.0916	 2.52941	 2.08475	 34
135	2.106	 2.39521	 2.05603	 167
136	2.1004	 3	 1.6	 1
137	2.098	 2.8	 1.94737	 10
138	2.1004	 2.37544	 2.09091	 285
139	2.1052	 2.625	 1.73684	 8
140	2.0944	 2.88889	 1.82609	 9
141	2.1016	 2.76471	 2.09677	 17
142	2.0992	 2.3012	 2.11034	 581
143	2.1012	 2.49206	 2	 63
144	2.1004	 2.83333	 1.875	 6
145	2.0996	 2.75	 1.85	 8
146	2.1244	 2.72222	 1.88571	 18
147	2.0976	 2.8	 1.92857	 5
148	2.116	 3	 2	 3
149	2.0868	 2.39241	 1.9638	 158
150	2.0968	 3	 2	 1
151	2.0952	 2.75	 1.83333	 4
152	2.0988	 2.56579	 2.01613	 76
153	2.1008	 2.83333	 1.92308	 6
154	2.1	 2.60417	 2	 48
155	2.1028	 3	 2.25	 1
156	2.0888	 2.65217	 2.02564	 23
157	2.1044	 3	 1.92308	 4
158	2.106	 2.55172	 1.95833	 29
159	2.0992	 2.61702	 2.02273	 47
160	2.1124	 2.85714	 2.03125	 14
161	2.1008	 2.4	 1.97436	 25
162	2.0956	 2.49438	 2.00694	 89
163	2.1064	 2.28496	 2.09064	 565
164	2.09	 3	 1.85714	 5
165	2.0932	 2.71429	 1.94444	 7
166	2.1064	 2.75	 2.01538	 36
167	2.1	 2.30542	 2.01498	 203
168	2.0972	 2.3945	 2.02797	 109
169	2.1084	 3	 2.06667	 5
170	2.0904	 3	 2.09091	 3
171	2.0964	 3	 1	 1
172	2.0988	 3	 1.2	 1
173	2.092	 2.33248	 2.0978	 391
174	2.1016	 2.24801	 2.10279	 1004
175	2.0944	 2.32787	 2.03963	 244
176	2.0984	 2.5082	 1.97959	 61
177	2.092	 3	 2	 1
178	2.102	 3	 1.75	 2
179	2.11	 2.36471	 2.06612	 85
180	2.088	 2.70588	 2	 17
181	2.1064	 2.22814	 2.1035	 1258
182	2.1124	 2.88889	 1.80952	 9
183	2.102	 2.3622	 2.06957	 254
184	2.1296	 2.58621	 1.96226	 29
185	2.1116	 2.46957	 2.06286	 115
186	2.1228	 2.26081	 2.11136	 786
187	2.1116	 2.37975	 1.99153	 79
188	2.102	 3	 1.83333	 2
189	2.0996	 2.37674	 2.08511	 430
190	2.0944	 3	 2	 3
191	2.0984	 2.23831	 2.09574	 1305
192	2.0952	 3	 1.75	 2
193	2.0948	 2.72222	 1.9	 18
194	2.1056	 2.25313	 2.08421	 719
195	2.1068	 3	 1.6	 1
196	2.106	 2.65217	 1.95122	 23
197	2.0968	 3	 1.61538	 4
198	2.0968	 2.71429	 2.07143	 7
199	2.0996	 2.77778	 1.84211	 9
200	2.1072	 2.71429	 1.94444	 7
201	2.104	 2.28146	 2.09066	 604
202	2.1028	 2.625	 2.01408	 40
203	2.112	 3	 1.84615	 4
204	2.1108	 2.41748	 2.02041	 103
205	2.0884	 2.88889	 2.05	 9
206	2.094	 3	 1.75	 1
207	2.0964	 3	 1.6	 3
208	2.1144	 2.29217	 2.09317	 664
209	2.0828	 3	 1.95455	 9
210	2.0908	 2.25835	 2.07807	 778
211	2.1052	 2.19507	 2.09619	 1502
212	2.112	 2.8	 1.91304	 10
213	2.1076	 3	 1.8	 2
214	2.1076	 2.52439	 2.06202	 82
215	2.098	 2.36994	 2.13182	 173
216	2.102	 2.66667	 2	 27
217	2.1172	 2.75	 1.6	 4
218	2.1216	 3	 2	 3
219	2.108	 2.32624	 2.08671	 141
220	2.104	 2.85714	 2	 7
221	2.1112	 2.29667	 2.08711	 900
222	2.106	 2.7	 1.63636	 10
223	2.0984	 3	 1.75	 2
224	2.0812	 2.55556	 2.04348	 45
225	2.108	 2.71429	 1.96552	 14
226	2.1032	 2.25923	 2.11072	 1219
227	2.1096	 3	 1.625	 2
228	2.102	 3	 1.8	 1
229	2.0856	 2.31421	 2.04283	 366
230	2.11	 2.24514	 2.10693	 1285
231	2.1136	 2.30146	 2.09763	 617
232	2.0952	 2.42857	 2.01681	 77
233	2.0976	 2.57692	 2.08333	 52
234	2.0996	 2.61538	 1.95652	 26
235	2.084	 3	 2.16667	 4
236	2.0948	 2.63158	 1.87179	 19
237	2.1044	 3	 1.6	 1
238	2.0908	 2.27273	 2.05449	 550
239	2.1016	 2.33882	 2.04926	 304
240	2.1068	 2.75	 1.94118	 8
241	2.0984	 2.55172	 1.98	 29
242	2.1084	 2.35504	 2.06003	 476
243	2.1008	 2.30963	 2.11007	 436
244	2.096	 2.40141	 2.10714	 284
245	2.098	 2.83333	 1.79167	 12
246	2.0996	 2.22925	 2.10267	 1265
247	2.0952	 2.36719	 1.99471	 128
248	2.0976	 3	 1.8	 1
249	2.1028	 3	 2.25	 3
250	2.0928	 2.65517	 2.07407	 29
251	2.0956	 3	 1.91304	 8
252	2.102	 3	 1.8	 1
253	2.0972	 2.52632	 2.01562	 38
254	2.1	 2.24511	 2.09961	 1330
255	2.094	 2.27671	 2.0779	 571
256	2.1096	 2.45745	 2	 94
257	2.0936	 2.78947	 2	 19
258	2.1064	 3	 1.6	 1
259	2.1	 2.28248	 2.10587	 662
260	2.1032	 3	 1.25	 2
261	2.0928	 3	 2.16667	 2
262	2.0836	 2.42857	 2.08649	 126
263	2.0972	 3	 2.25	 1
264	2.092	 2.28335	 2.07583	 907
265	2.094	 2.51724	 1.96078	 29
266	2.082	 2.50617	 2.06303	 162
267	2.0896	 2.75	 1.76923	 12
268	2.1068	 3	 1.75	 2
269	2.1052	 2.24372	 2.08965	 1235
270	2.1068	 2.52542	 2.06667	 59
271	2.1008	 3	 1.8	 1
272	2.1032	 3	 1	 1
273	2.1012	 3	 2.2	 1
274	2.0928	 2.475	 2.08333	 40
275	2.096	 2.53333	 1.92857	 30
276	2.1024	 3	 1.75	 2
277	2.1096	 2.66667	 2.01667	 33
278	2.1048	 2.56164	 2.02679	 73
279	2.0952	 3	 2	 3
280	2.1064	 2.46575	 1.9913	 73
281	2.118	 3	 1.8	 1
282	2.1032	 3	 1.2	 1
283	2.088	 3	 1.6	 1
284	2.1004	 3	 1.8	 1
285	2.11	 2.40625	 2.02985	 96
286	2.1032	 2.53125	 2.05455	 32
287	2.1124	 2.85714	 1.88889	 7
288	2.11	 2.55696	 1.94776	 79
289	2.1144	 2.37621	 2.09476	 311
290	2.1068	 2.37638	 2.06575	 271
291	2.0948	 3	 1.8	 1
292	2.0948	 2.77778	 1.98148	 27
293	2.1008	 2.36323	 2.0604	 223
294	2.0848	 3	 1.8	 1
295	2.1044	 3	 1.6	 1
296	2.1	 3	 2	 4
297	2.1108	 2.35053	 2.08208	 562
298	2.1	 3	 1.8	 1
299	2.0936	 2.81818	 2	 11
300	2.0964	 2.44828	 1.98324	 116
301	2.086	 2.30243	 2.08481	 453
302	2.0988	 2.51471	 1.97273	 68
303	2.1016	 2.39823	 2.05	 113
304	2.0868	 3	 1.6	 3
305	2.1116	 3	 1	 1
306	2.1028	 2.30412	 2.01946	 194
307	2.1052	 3	 1.85714	 5
308	2.0868	 3	 1.8	 3
309	2.1092	 2.61538	 1.95833	 13
310	2.1092	 2.27005	 2.07877	 374
311	2.1156	 2.375	 2.10588	 256
312	2.1032	 2.66667	 1.90476	 9
313	2.1132	 3	 1.8	 3
314	2.0964	 3	 1.6	 1
315	2.1004	 2.51786	 2.03137	 168
316	2.1128	 2.77778	 2.08571	 18
317	2.1028	 2.38333	 2.08097	 180
318	2.0876	 2.38235	 2.07671	 272
319	2.0944	 3	 2	 3
320	2.108	 2.26866	 2.06024	 268
321	2.0988	 3	 1.9	 3
322	2.0984	 2.61111	 2.22581	 18
323	2.1036	 3	 1.77778	 3
324	2.098	 2.77778	 1.8	 9
325	2.108	 2.55263	 2.03125	 38
326	2.1124	 2.45679	 2.01538	 81
327	2.096	 2.31978	 2.08443	 541
328	2.102	 2.58	 2.10714	 50
329	2.1048	 3	 2	 4
330	2.1004	 3	 2.21429	 6
331	2.0916	 2.53061	 2	 49
332	2.1088	 3	 1.6	 1
333	2.1036	 2.45509	 2.01639	 167
334	2.0936	 3	 1.875	 2
335	2.0948	 3	 1.875	 2
336	2.1056	 2.48485	 2.07273	 33
337	2.1	 2.85714	 1.89474	 7
338	2.094	 3	 1.75	 1
339	2.1096	 3	 2	 1
340	2.0996	 2.62857	 2.0303	 35
341	2.1064	 2.88889	 2	 9
342	2.0928	 3	 1.75	 2
343	2.0924	 2.83333	 2.1	 12
344	2.0992	 2.30022	 2.09266	 463
345	2.098	 2.875	 2.05556	 8
346	2.092	 3	 2	 2
347	2.1036	 2.77273	 1.91667	 22
348	2.1052	 2.28977	 2.08679	 880
349	2.0928	 2.3131	 2.08365	 840
350	2.102	 2.26984	 2.09163	 630
351	2.0896	 3	 1.2	 1
352	2.12	 3	 1.72727	 3
353	2.094	 2.3913	 2.03623	 92
354	2.1096	 3	 1.9375	 6
355	2.1028	 2.48077	 2.07692	 104
356	2.1048	 2.44882	 2.05464	 127
357	2.1036	 3	 1.57143	 2
358	2.098	 2.28329	 2.06349	 353
359	2.1072	 2.21599	 2.11095	 1213
360	2.0852	 2.6	 2.06977	 25
361	2.0944	 2.59701	 2.04505	 67
362	2.0844	 2.2474	 2.06783	 768
363	2.0948	 2.63158	 2	 38
364	2.1056	 2.35455	 2.08392	 330
365	2.098	 2.64	 1.87755	 25
366	2.1144	 2.49558	 2.07831	 113
367	2.1076	 2.5942	 2.02586	 69
368	2.1052	 2.2621	 2.06425	 496
369	2.0992	 3	 1.7	 3
370	2.098	 3	 1.875	 2
371	2.104	 2.53571	 1.93878	 28
372	2.11	 3	 2	 4
373	2.0852	 2.85714	 1.94444	 7
374	2.1124	 3	 1.7	 3
375	2.086	 2.36905	 2.06987	 168
376	2.0984	 3	 1.5	 2
377	2.106	 3	 1.875	 2
378	2.1084	 2.73913	 2.09091	 23
379	2.0932	 2.52174	 2.04054	 46
380	2.0988	 3	 1.6	 3
381	2.0852	 3	 1.6	 1
382	2.0964	 3	 2	 1
383	2.1084	 2.66667	 2	 12
384	2.1076	 2.38	 1.94737	 50
385	2.1056	 3	 1.6	 3
386	2.0924	 2.57143	 1.83871	 14
387	2.1064	 3	 1.4	 1
388	2.106	 2.58108	 2.05882	 74
389	2.0864	 2.40517	 2	 116
390	2.1016	 2.375	 2.04933	 168
391	2.1024	 3	 1.8	 1
392	2.0932	 2.30623	 2.06332	 369
393	2.1032	 2.8	 1.71429	 5
394	2.0952	 2.8	 1.83333	 5
395	2.1108	 3	 2.125	 2
396	2.0884	 3	 1.77778	 3
397	2.0968	 2.31768	 2.08114	 362
398	2.1064	 2.41667	 1.98701	 48
399	2.1132	 3	 2	 3
400	2.1012	 2.41406	 2.00535	 128
401	2.082	 2.36047	 2.09565	 172
402	2.1064	 2.28515	 2.09283	 505
403	2.104	 2.36979	 2.05323	 192
404	2.0956	 3	 2	 2
405	2.1056	 3	 1.875	 2
406	2.0956	 3	 2.25	 1
407	2.1068	 3	 2	 2
408	2.098	 2.8	 2.04167	 10
409	2.1008	 3	 1.8	 1
410	2.0864	 2.27545	 2.07258	 501
411	2.1012	 2.76471	 1.94444	 17
412	2.0928	 2.34286	 2.01724	 35
413	2.0912	 2.28714	 2.07737	 700
414	2.1084	 2.4186	 2.08299	 172
415	2.1084	 2.8	 1.85714	 5
416	2.102	 3	 1.8	 3
417	2.0904	 3	 2.125	 2
418	2.1044	 2.83333	 1.86667	 6
419	2.0952	 3	 2	 2
420	2.1036	 3	 1.45455	 3
421	2.1088	 2.44595	 2	 74
422	2.1124	 2.3565	 2.10092	 331
423	2.0856	 3	 2	 1
424	2.1124	 2.6875	 1.90909	 16
425	2.0972	 3	 1.8	 1
426	2.1156	 2.35	 2.09393	 400
427	2.1004	 3	 1.75	 2
428	2.1116	 3	 2	 4
429	2.1024	 2.35938	 2.08671	 128
430	2.0964	 3	 1.4	 1
431	2.1068	 3	 1.9	 4
432	2.118	 2.37616	 2.11206	 537
433	2.104	 2.50909	 1.97753	 55
434	2.1048	 2.875	 1.95	 8
435	2.1072	 2.55556	 2.01408	 45
436	2.1004	 2.48649	 2.04839	 37
437	2.1176	 2.53659	 2.10606	 41
438	2.0856	 2.55932	 2.06806	 118
439	2.0928	 2.66667	 1.9375	 6
440	2.102	 3	 1.5	 1
441	2.0928	 2.27361	 2.0628	 1027
442	2.086	 3	 1.83333	 4
443	2.1084	 2.46429	 2.04545	 56
444	2.1108	 2.2168	 2.09242	 1476
445	2.1036	 2.26529	 2.07571	 1014
446	2.0948	 2.82353	 1.82857	 17
447	2.1148	 2.44231	 2.05263	 104
448	2.0896	 2.3209	 2.06084	 402
449	2.094	 2.32317	 2.02336	 328
450	2.1044	 2.88889	 1.91304	 9
451	2.1152	 2.52857	 2.01802	 70
452	2.1052	 3	 1.83333	 4
453	2.0976	 2.83333	 1.6875	 6
454	2.0956	 2.35035	 2.06726	 431
455	2.1148	 3	 1.89286	 11
456	2.1124	 2.39881	 2.04721	 168
457	2.1112	 2.75	 2	 4
458	2.1004	 2.66667	 1.96552	 15
459	2.0988	 2.3	 2.05466	 240
460	2.0928	 3	 1.875	 2
461	2.1072	 3	 1.8	 3
462	2.0984	 2.71429	 1.94118	 14
463	2.0928	 2.66667	 2.11538	 12
464	2.0976	 2.39216	 1.99333	 102
465	2.1132	 2.75	 2.06667	 8
466	2.0988	 2.45833	 2.03743	 120
467	2.1164	 2.69231	 1.88462	 13
468	2.0884	 2.32209	 2.0566	 326
469	2.1144	 2.75	 2.3	 4
470	2.104	 2.77778	 2.05263	 18
471	2.0928	 2.73333	 2.03704	 15
472	2.1068	 3	 1.45455	 3
473	2.1068	 2.57143	 2.08333	 21
474	2.0968	 2.45238	 1.95238	 42
475	2.0924	 2.53333	 1.94667	 45
476	2.1028	 2.53731	 2.05607	 67
477	2.1172	 2.5	 2.07143	 52
478	2.1004	 2.86667	 2.02857	 15
479	2.106	 2.75	 2	 4
480	2.11	 3	 2.25	 1
481	2.0964	 2.27465	 2.04178	 284
482	2.0996	 3	 1.91667	 4
483	2.1092	 2.875	 1.71429	 8
484	2.1056	 3	 1.8	 1
485	2.1092	 3	 1.6	 1
486	2.1012	 3	 1.7	 3
487	2.086	 3	 1.7	 3
488	2.1036	 3	 2	 1
489	2.1052	 3	 2	 2
490	2.1032	 2.39394	 1.92	 33
491	2.0988	 3	 1.25	 2
492	2.0972	 3	 1.8	 1
493	2.1076	 2.57143	 1.9	 14
494	2.0908	 2.56818	 2.01351	 44
495	2.104	 2.28696	 2.09167	 690
496	2.0988	 2.2703	 2.07398	 973
497	2.1068	 3	 1.75	 2
498	2.1168	 2.78571	 2.03333	 14
499	2.1076	 2.31975	 2.06373	 319
500	2.0904	 2.83333	 1.75	 6
501	2.108	 3	 1.2	 1
502	2.096	 3	 1.84615	 4
503	2.1052	 2.27273	 2.04708	 429
504	2.0944	 3	 1.875	 2
505	2.1016	 3	 1.2	 1
506	2.106	 3	 1.8	 1
507	2.0908	 2.26316	 2.04492	 418
508	2.1116	 2.71429	 1.77419	 14
509	2.1048	 2.64286	 1.96104	 42
510	2.1032	 3	 2	 1
511	2.098	 2.60526	 1.92063	 38
512	2.1036	 2.36735	 2.02941	 147
513	2.1072	 2.38596	 2.06289	 114
514	2.1032	 2.69231	 1.90741	 26
515	2.0952	 3	 1.875	 2
516	2.0952	 3	 1.84615	 5
517	2.1064	 2.36325	 2.04923	 234
518	2.1284	 2.58333	 2	 24
519	2.0984	 2.40741	 2.02553	 162
520	2.0996	 3	 2	 2
521	2.104	 2.29412	 2.01606	 187
522	2.1	 2.31343	 2.04883	 402
523	2.1028	 2.71429	 1.83333	 14
524	2.0992	 2.42857	 1.9619	 70
525	2.1036	 2.33676	 2.09709	 487
526	2.104	 2.7037	 2	 27
527	2.1004	 2.74074	 1.96364	 27
528	2.108	 3	 2	 5
529	2.1012	 3	 1.58333	 4
530	2.104	 3	 2	 3
531	2.1012	 3	 2	 14
532	2.0968	 3	 2.2	 1
533	2.0996	 2.45946	 2.01739	 74
534	2.1056	 2.58621	 1.92308	 29
535	2.102	 3	 1.875	 2
536	2.1052	 2.85714	 2.03333	 14
537	2.1088	 3	 2	 1
538	2.1036	 3	 1.78571	 5
539	2.1076	 3	 2.125	 3
540	2.1	 2.53333	 2.01351	 45
541	2.1028	 3	 1.2	 1
542	2.092	 3	 1.7	 3
543	2.1052	 2.228	 2.10452	 1693
544	2.1012	 2.9	 1.91304	 10
545	2.1052	 2.84615	 1.89655	 13
546	2.1068	 2.8	 2.025	 20
547	2.0952	 2.41781	 2.09794	 146
548	2.1024	 3	 1.625	 2
549	2.0964	 2.85714	 2	 7
550	2.1028	 2.4375	 2.01333	 48
551	2.1144	 3	 1.8	 1
552	2.0888	 2.46711	 2.04825	 152
553	2.0944	 2.3274	 2.05769	 281
554	2.1032	 2.35111	 2.05405	 225
555	2.0944	 2.60656	 1.95413	 61
556	2.1084	 3	 2.08333	 5
557	2.1056	 2.68	 2.14286	 25
558	2.104	 3	 1.625	 2
559	2.0976	 2.43836	 2.01802	 73
560	2.094	 2.25988	 2.09407	 835
561	2.0832	 3	 1.8	 5
562	2.0944	 2.28477	 2.05699	 302
563	2.0884	 2.83333	 1.86667	 6
564	2.0976	 2.40828	 2.03659	 169
565	2.0892	 3	 1.6	 1
566	2.1004	 3	 1.2	 1
567	2.1032	 3	 2	 5
568	2.0948	 2.58333	 2	 24
569	2.1036	 2.83333	 1.81481	 12
570	2.1016	 2.27425	 2.07989	 598
571	2.106	 2.41899	 2.03571	 179
572	2.1204	 3	 2	 2
573	2.1072	 2.625	 2	 16
574	2.1032	 2.7	 2.16667	 10
575	2.106	 2.45763	 1.97753	 59
576	2.0988	 3	 2	 1
577	2.1028	 3	 1.9375	 6
578	2.0932	 3	 1.75	 1
579	2.096	 2.84615	 2	 13
580	2.1032	 2.35669	 2.08313	 314
581	2.1048	 2.85714	 2	 7
582	2.1004	 3	 1.75	 2
583	2.0928	 2.22687	 2.07757	 1243
584	2.1084	 2.24905	 2.10279	 1313
585	2.1092	 2.38798	 2.07407	 183
586	2.1004	 3	 1.6	 1
587	2.096	 3	 1.9	 3
588	2.0952	 2.73913	 1.97727	 23
589	2.0936	 3	 1.4	 1
590	2.1008	 2.31081	 2.10582	 592
591	2.1108	 2.47	 2.01961	 100
592	2.1008	 2.625	 2	 8
593	2.086	 3	 1.8	 1
594	2.0996	 3	 1.86667	 5
595	2.1004	 2.43836	 2.06103	 146
596	2.0984	 2.44595	 1.99099	 74
597	2.0948	 3	 2	 2
598	2.1024	 2.37011	 2.10685	 281
599	2.108	 2.76471	 1.97297	 17
600	2.1024	 2.34756	 2.04525	 164
601	2.0944	 2.92857	 1.93939	 14
602	2.1192	 2.76923	 1.89655	 13
603	2.1024	 3	 1.8	 1
604	2.0952	 2.42667	 1.97321	 75
605	2.1112	 2.36388	 2.07983	 371
606	2.1004	 2.26063	 2.09386	 1270
607	2.0956	 2.32738	 2.03125	 168
608	2.1048	 2.32224	 2.11339	 661
609	2.114	 3	 2.33333	 2
610	2.116	 2.43158	 2.03546	 95
611	2.106	 2.65217	 1.88095	 23
612	2.1128	 2.4898	 2.01935	 98
613	2.0972	 2.69231	 1.85714	 13
614	2.0904	 2.42623	 2.03846	 122
615	2.1048	 3	 2.25	 3
616	2.096	 3	 2	 9
617	2.0972	 3	 2	 2
618	2.1032	 3	 1.875	 5
619	2.102	 2.42697	 2.056	 178
620	2.112	 2.47126	 2.08264	 87
621	2.1008	 2.57576	 2.10169	 33
622	2.1112	 3	 2	 5
623	2.1156	 2.34459	 2.08673	 148
624	2.0984	 3	 1.8	 1
625	2.102	 3	 2	 3
626	2.112	 2.32198	 2.05374	 323
627	2.1112	 3	 1.8	 1
628	2.1036	 2.34082	 2.08529	 267
629	2.0912	 2.85714	 1.9375	 7
630	2.1028	 2.83333	 2.06667	 6
631	2.0996	 3	 1.75	 2
632	2.0968	 3	 1.4	 1
633	2.1184	 2.39623	 2	 53
634	2.088	 2.48276	 2.02041	 29
635	2.0844	 3	 1.4	 1
636	2.1024	 2.8	 1.82609	 10
637	2.1116	 2.28553	 2.11001	 760
638	2.1048	 3	 1.5	 2
639	2.0932	 2.24076	 2.09577	 1570
640	2.0888	 3	 2.2	 1
641	2.1088	 2.44037	 2.08667	 109
642	2.104	 2.69231	 1.85714	 13
643	2.0952	 2.41579	 2.0597	 190
644	2.1032	 2.51515	 1.96364	 66
645	2.1088	 2.35972	 2.11005	 581
646	2.1064	 2.70588	 2	 17
647	2.0992	 2.34676	 2.07407	 447
648	2.1012	 2.31818	 2.08268	 506
649	2.0904	 2.6875	 1.9375	 32
650	2.106	 2.73333	 1.83871	 15
651	2.1068	 2.64	 2.09756	 25
652	2.106	 2.28775	 2.09015	 702
653	2.11	 2.4382	 2.0229	 89
654	2.0984	 2.77778	 1.85714	 9
655	2.0996	 3	 1.8	 1
656	2.092	 2.64706	 2	 34
657	2.1128	 2.84615	 1.96667	 13
658	2.1036	 2.29617	 2.09459	 601
659	2.0944	 3	 1.83333	 2
660	2.1084	 2.32386	 2.05556	 176
661	2.1036	 2.88889	 2.09524	 9
662	2.0996	 2.57143	 1.88	 28
663	2.1064	 2.56881	 2.10778	 109
664	2.0944	 3	 1.72727	 3
665	2.1048	 2.51429	 2.01852	 35
666	2.1128	 2.26617	 2.10159	 804
667	2.0912	 2.48649	 1.98387	 37
668	2.0964	 2.25474	 2.10035	 738
669	2.0904	 2.43713	 2.07111	 167
670	2.1048	 2.27854	 2.11204	 797
671	2.094	 2.60606	 2.03704	 33
672	2.0932	 2.26585	 2.02326	 410
673	2.1008	 2.57143	 2.09877	 49
674	2.1036	 3	 1.875	 2
675	2.104	 3	 1.4	 1
676	2.1024	 3	 2	 3
677	2.092	 2.6	 1.975	 20
678	2.0956	 2.29932	 2.04167	 147
679	2.0996	 2.56522	 1.90909	 23
680	2.0904	 2.8	 1.78571	 5
681	2.0936	 2.3871	 1.93617	 62
682	2.1024	 2.35735	 2.08222	 347
683	2.108	 3	 1.2	 1
684	2.102	 2.21251	 2.10694	 1567
685	2.1012	 3	 1.6	 1
686	2.1004	 2.51701	 2.09545	 147
